147	27	0.780763	0.950062	0.0770329
148	26	0.78083	0.95027	0.0776045
149	25	0.780996	0.950687	0.0734978
150	24	0.781512	0.951935	0.0730086
151	23	0.781531	0.952351	0.0727554
152	22	0.781644	0.952559	0.0725305
153	21	0.77031	0.956097	0.0703523
154	20	0.770727	0.957761	0.0681524
155	19	0.769886	0.95901	0.0644375
156	18	0.76881	0.962131	0.061265
157	17	0.759226	0.967333	0.0587118
158	16	0.758989	0.967957	0.0560409
159	15	0.755109	0.969413	0.0495745
160	14	0.742168	0.972118	0.0489172
161	13	0.737931	0.974407	0.0462526
162	12	0.731925	0.976488	0.0463904
163	11	0.730947	0.97732	0.0339703
164	10	0.71131	0.980441	0.0313835
165	9	0.641753	0.984603	0.0306109
166	8	0.40948	0.992509	0.0308056
167	7	0.385501	0.994798	0.0256777
168	6	0.175558	0.997711	0.0278575
169	5	0.173321	0.997919	0.018021
170	4	0.156054	0.998543	0.0145432
171	3	0.149979	0.998752	0.00925112
172	2	0.132432	0.999168	0.00312272
173	1	0	1	0
