1	0
2	0
3	0
4	0
5	0
6	0
9	0
12	0
13	0
15	0
17	0
18	0
19	0
21	0
22	0
23	0
26	0
27	0
28	0
29	0
30	0
38	0
41	0
42	0
44	0
46	0
47	0
51	0
52	0
53	0
55	0
56	0
58	0
66	0
7	1
8	1
10	1
11	1
14	1
16	1
20	1
24	1
25	1
31	1
35	1
36	1
43	1
45	1
48	1
49	1
57	1
60	1
61	1
62	1
65	1
67	1
69	1
70	1
71	1
82	1
83	1
87	1
94	1
102	1
107	1
109	1
112	1
120	1
123	1
131	1
32	2
39	2
59	2
93	2
95	2
99	2
106	2
108	2
110	2
133	2
150	2
164	2
176	2
188	2
197	2
214	2
230	2
238	2
257	2
277	2
280	2
282	2
347	2
33	3
34	3
40	3
50	3
72	3
78	3
79	3
80	3
86	3
88	3
92	3
114	3
124	3
137	3
159	3
162	3
167	3
181	3
182	3
187	3
189	3
190	3
196	3
207	3
212	3
292	3
37	4
81	4
98	4
134	4
54	5
63	5
75	5
77	5
85	5
89	5
104	5
105	5
111	5
115	5
117	5
121	5
122	5
136	5
153	5
156	5
165	5
169	5
174	5
184	5
191	5
192	5
194	5
258	5
64	6
76	6
84	6
97	6
100	6
103	6
113	6
116	6
119	6
127	6
130	6
143	6
154	6
168	6
68	7
135	7
161	7
180	7
202	7
213	7
220	7
221	7
223	7
234	7
252	7
253	7
289	7
299	7
305	7
325	7
331	7
352	7
360	7
378	7
73	8
144	8
211	8
332	8
364	8
74	9
128	9
138	9
142	9
152	9
155	9
157	9
183	9
216	9
217	9
228	9
235	9
243	9
264	9
270	9
301	9
302	9
303	9
324	9
356	9
370	9
374	9
90	10
125	10
175	10
185	10
198	10
208	10
209	10
210	10
222	10
239	10
248	10
250	10
254	10
261	10
262	10
268	10
293	10
322	10
330	10
342	10
355	10
357	10
358	10
369	10
383	10
387	10
91	11
132	11
145	11
147	11
166	11
226	11
236	11
255	11
319	11
381	11
391	11
392	11
393	11
405	11
407	11
409	11
413	11
420	11
423	11
425	11
426	11
427	11
430	11
432	11
434	11
435	11
442	11
449	11
455	11
461	11
489	11
514	11
530	11
563	11
596	11
96	12
118	12
140	12
148	12
149	12
170	12
177	12
201	12
225	12
245	12
247	12
263	12
